"taxonID","description","type","language"
"alien-plants-belgium:taxon:06a038dbf443146ae97be33b8aaf84d1","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:06a038dbf443146ae97be33b8aaf84d1","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:06ba8df42336d3ec2659b14c701153e0","vagrant","origin","en"
"alien-plants-belgium:taxon:06ba8df42336d3ec2659b14c701153e0","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:06ba8df42336d3ec2659b14c701153e0","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:06c61549ece2e094c26b4f698a3dfe0f","vagrant","origin","en"
"alien-plants-belgium:taxon:06c61549ece2e094c26b4f698a3dfe0f","pan-American","native range","en"
"alien-plants-belgium:taxon:06c92b5fae0f58647a8c134aea179fce","introduced","origin","en"
"alien-plants-belgium:taxon:06c92b5fae0f58647a8c134aea179fce","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:06c92b5fae0f58647a8c134aea179fce","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:06ce2ea07bc5d3ba20b47cb9d711e63e","vagrant","origin","en"
"alien-plants-belgium:taxon:06ce2ea07bc5d3ba20b47cb9d711e63e","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:06ce2ea07bc5d3ba20b47cb9d711e63e","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:06ce2ea07bc5d3ba20b47cb9d711e63e","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:06dd266881c89ece310f9e8f4ffd50fa","introduced","origin","en"
"alien-plants-belgium:taxon:06dd266881c89ece310f9e8f4ffd50fa","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:06dd266881c89ece310f9e8f4ffd50fa","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:06dd266881c89ece310f9e8f4ffd50fa","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:06dd266881c89ece310f9e8f4ffd50fa","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:06e669f776bc56338edd3a3b23b0ed2b","vagrant","origin","en"
"alien-plants-belgium:taxon:06e669f776bc56338edd3a3b23b0ed2b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:06e669f776bc56338edd3a3b23b0ed2b","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:06e669f776bc56338edd3a3b23b0ed2b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:06e669f776bc56338edd3a3b23b0ed2b","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:06efb7e3fb57330959dd965377c7d912","vagrant","origin","en"
"alien-plants-belgium:taxon:06efb7e3fb57330959dd965377c7d912","cultivated origin","native range","en"
"alien-plants-belgium:taxon:06efb7e3fb57330959dd965377c7d912","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:071c91ce7ea8a2f6c634e303686eafc8","introduced","origin","en"
"alien-plants-belgium:taxon:071c91ce7ea8a2f6c634e303686eafc8","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:071c91ce7ea8a2f6c634e303686eafc8","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:075843ae24b8e5e7b7d274e443ad543e","vagrant","origin","en"
"alien-plants-belgium:taxon:075843ae24b8e5e7b7d274e443ad543e","Pantropical","native range","en"
"alien-plants-belgium:taxon:075843ae24b8e5e7b7d274e443ad543e","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:077bfbda59434ac4fdd7fbdd3f3ca35d","vagrant","origin","en"
"alien-plants-belgium:taxon:077bfbda59434ac4fdd7fbdd3f3ca35d","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:07834df365078a6098a09f1f731b0f79","introduced","origin","en"
"alien-plants-belgium:taxon:07834df365078a6098a09f1f731b0f79","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:07834df365078a6098a09f1f731b0f79","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:07834df365078a6098a09f1f731b0f79","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:07834df365078a6098a09f1f731b0f79","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:0795e7b696359cee47fc62c7623e02fe","vagrant","origin","en"
"alien-plants-belgium:taxon:0795e7b696359cee47fc62c7623e02fe","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0795e7b696359cee47fc62c7623e02fe","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:0795e7b696359cee47fc62c7623e02fe","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0795e7b696359cee47fc62c7623e02fe","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:0798e990d089cb918b9f323dc52f6446","vagrant","origin","en"
"alien-plants-belgium:taxon:0798e990d089cb918b9f323dc52f6446","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0798e990d089cb918b9f323dc52f6446","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:0798e990d089cb918b9f323dc52f6446","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0798e990d089cb918b9f323dc52f6446","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:07bd4afcc87b9c4851f545ea5146034d","vagrant","origin","en"
"alien-plants-belgium:taxon:07bd4afcc87b9c4851f545ea5146034d","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:07bd4afcc87b9c4851f545ea5146034d","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:07bd4afcc87b9c4851f545ea5146034d","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:07bd4afcc87b9c4851f545ea5146034d","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:07bd4afcc87b9c4851f545ea5146034d","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:07cd4013cd3384d95a8733aa041f3bf3","vagrant","origin","en"
"alien-plants-belgium:taxon:07cd4013cd3384d95a8733aa041f3bf3","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:07cd4013cd3384d95a8733aa041f3bf3","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:07da4919a141c802ac1c29d2aec54032","vagrant","origin","en"
"alien-plants-belgium:taxon:07da4919a141c802ac1c29d2aec54032","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:07da4919a141c802ac1c29d2aec54032","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:07f599cee371eb0cd110ad7e4deff501","vagrant","origin","en"
"alien-plants-belgium:taxon:07f599cee371eb0cd110ad7e4deff501","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:07f599cee371eb0cd110ad7e4deff501","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:07f599cee371eb0cd110ad7e4deff501","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:07f599cee371eb0cd110ad7e4deff501","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:0858b264e6afe53230c336d9e1295f3e","introduced","origin","en"
"alien-plants-belgium:taxon:0858b264e6afe53230c336d9e1295f3e","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:086730c899b000669f27c8f1450be75e","vagrant","origin","en"
"alien-plants-belgium:taxon:086730c899b000669f27c8f1450be75e","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:086730c899b000669f27c8f1450be75e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:086730c899b000669f27c8f1450be75e","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0891a65eb84f4e5465f2bc055d1eedbe","introduced","origin","en"
"alien-plants-belgium:taxon:0891a65eb84f4e5465f2bc055d1eedbe","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0891a65eb84f4e5465f2bc055d1eedbe","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:08ba0d493538930ca2b95cdc6d9e4999","introduced","origin","en"
"alien-plants-belgium:taxon:08ba0d493538930ca2b95cdc6d9e4999","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:08ba0d493538930ca2b95cdc6d9e4999","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:08c6b92bd9cdc59866e8f0d7aa0b76b3","vagrant","origin","en"
"alien-plants-belgium:taxon:08c6b92bd9cdc59866e8f0d7aa0b76b3","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:08c6b92bd9cdc59866e8f0d7aa0b76b3","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:08d788df618d1a564edbe8db7409d69d","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:08d788df618d1a564edbe8db7409d69d","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:08eaf4acea6e84a94b8416f65bedcc29","vagrant","origin","en"
"alien-plants-belgium:taxon:08eaf4acea6e84a94b8416f65bedcc29","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:08eaf4acea6e84a94b8416f65bedcc29","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:08f7f2f4409eb00f3039e76bb31e0194","vagrant","origin","en"
"alien-plants-belgium:taxon:08f7f2f4409eb00f3039e76bb31e0194","Asia","native range","en"
"alien-plants-belgium:taxon:08f7f2f4409eb00f3039e76bb31e0194","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:08fc3197b55bc7bc9d1f6f24f7c4d694","introduced","origin","en"
"alien-plants-belgium:taxon:08fc3197b55bc7bc9d1f6f24f7c4d694","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:08fc3197b55bc7bc9d1f6f24f7c4d694","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0925a16b4b81d7f6fb8ba70eb30f441c","vagrant","origin","en"
"alien-plants-belgium:taxon:0925a16b4b81d7f6fb8ba70eb30f441c","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0925a16b4b81d7f6fb8ba70eb30f441c","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:0925a16b4b81d7f6fb8ba70eb30f441c","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0925a16b4b81d7f6fb8ba70eb30f441c","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0925a16b4b81d7f6fb8ba70eb30f441c","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:09299ade3984a6c17e44197a14cef1c0","vagrant","origin","en"
"alien-plants-belgium:taxon:09299ade3984a6c17e44197a14cef1c0","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:09299ade3984a6c17e44197a14cef1c0","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:09299ade3984a6c17e44197a14cef1c0","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:09299ade3984a6c17e44197a14cef1c0","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:09299ade3984a6c17e44197a14cef1c0","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0934cae7ec64442112eceb274b34dcc2","vagrant","origin","en"
"alien-plants-belgium:taxon:0934cae7ec64442112eceb274b34dcc2","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:0934cae7ec64442112eceb274b34dcc2","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0934cae7ec64442112eceb274b34dcc2","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0934cae7ec64442112eceb274b34dcc2","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:096c69912fd3d0b7c0d805021998cbb4","vagrant","origin","en"
"alien-plants-belgium:taxon:096c69912fd3d0b7c0d805021998cbb4","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:096c69912fd3d0b7c0d805021998cbb4","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:096c69912fd3d0b7c0d805021998cbb4","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:096c69912fd3d0b7c0d805021998cbb4","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:09739742a42d384bf226a369e8b6de29","vagrant","origin","en"
"alien-plants-belgium:taxon:09739742a42d384bf226a369e8b6de29","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:099f8ea7399187fbd15cf6338f7389e0","introduced","origin","en"
"alien-plants-belgium:taxon:099f8ea7399187fbd15cf6338f7389e0","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:099f8ea7399187fbd15cf6338f7389e0","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:09a6b73ea622738a1767a10091c0d4fa","vagrant","origin","en"
"alien-plants-belgium:taxon:09a6b73ea622738a1767a10091c0d4fa","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:09a6b73ea622738a1767a10091c0d4fa","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:09acf1b060cfb9c4d9bced54bae1e846","vagrant","origin","en"
"alien-plants-belgium:taxon:09acf1b060cfb9c4d9bced54bae1e846","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:09acf1b060cfb9c4d9bced54bae1e846","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:09bf7586afa14fbea0a433b6316fbbf6","vagrant","origin","en"
"alien-plants-belgium:taxon:09bf7586afa14fbea0a433b6316fbbf6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:09bf7586afa14fbea0a433b6316fbbf6","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:09bf7586afa14fbea0a433b6316fbbf6","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:09bf7586afa14fbea0a433b6316fbbf6","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:09d785cc63f5106adf71a4b7f90d8e8c","vagrant","origin","en"
"alien-plants-belgium:taxon:09d785cc63f5106adf71a4b7f90d8e8c","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:09d785cc63f5106adf71a4b7f90d8e8c","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:09d785cc63f5106adf71a4b7f90d8e8c","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:09d785cc63f5106adf71a4b7f90d8e8c","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:09faa424fd8adb85edfa35e7e6d7a047","vagrant","origin","en"
"alien-plants-belgium:taxon:09faa424fd8adb85edfa35e7e6d7a047","hybrid origin","native range","en"
"alien-plants-belgium:taxon:0a5234585a47fecfb90474f7e22b68b7","vagrant","origin","en"
"alien-plants-belgium:taxon:0a5234585a47fecfb90474f7e22b68b7","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:0a5234585a47fecfb90474f7e22b68b7","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0a60a5f08cdb4216f3064c3c1ecef8d3","vagrant","origin","en"
"alien-plants-belgium:taxon:0a60a5f08cdb4216f3064c3c1ecef8d3","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0a60a5f08cdb4216f3064c3c1ecef8d3","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:0a73755353a5a374e87b8923f9a9e0eb","vagrant","origin","en"
"alien-plants-belgium:taxon:0a73755353a5a374e87b8923f9a9e0eb","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0a73755353a5a374e87b8923f9a9e0eb","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:0a73755353a5a374e87b8923f9a9e0eb","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:0a8e99a345a12dfe4a7726055ed5ddaf","vagrant","origin","en"
"alien-plants-belgium:taxon:0a8e99a345a12dfe4a7726055ed5ddaf","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0a8e99a345a12dfe4a7726055ed5ddaf","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:0a9e7e9c40f990181f9fb683702f4542","vagrant","origin","en"
"alien-plants-belgium:taxon:0a9e7e9c40f990181f9fb683702f4542","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0a9e7e9c40f990181f9fb683702f4542","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0aa49abf52fb582af5901b2b930875c9","introduced","origin","en"
"alien-plants-belgium:taxon:0aa49abf52fb582af5901b2b930875c9","cultivated origin","native range","en"
"alien-plants-belgium:taxon:0aa49abf52fb582af5901b2b930875c9","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0ab2a7c4841f955dc993b8196865f05c","vagrant","origin","en"
"alien-plants-belgium:taxon:0ab2a7c4841f955dc993b8196865f05c","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0ab2a7c4841f955dc993b8196865f05c","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0acad7ea9a5ff6c15d977c3db528e4f4","vagrant","origin","en"
"alien-plants-belgium:taxon:0acad7ea9a5ff6c15d977c3db528e4f4","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:0acad7ea9a5ff6c15d977c3db528e4f4","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:0adf0e2428a46da1f0e3975f0c32cf2a","vagrant","origin","en"
"alien-plants-belgium:taxon:0adf0e2428a46da1f0e3975f0c32cf2a","pan-American","native range","en"
"alien-plants-belgium:taxon:0adf0e2428a46da1f0e3975f0c32cf2a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0adf0e2428a46da1f0e3975f0c32cf2a","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0b0659a01e61932141f5459d4f0a7449","vagrant","origin","en"
"alien-plants-belgium:taxon:0b0659a01e61932141f5459d4f0a7449","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0b0659a01e61932141f5459d4f0a7449","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0b0659a01e61932141f5459d4f0a7449","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0b0659a01e61932141f5459d4f0a7449","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:0b3f93c4a83e520b5aef2c8ea9bbbb1d","vagrant","origin","en"
"alien-plants-belgium:taxon:0b3f93c4a83e520b5aef2c8ea9bbbb1d","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:0b3f93c4a83e520b5aef2c8ea9bbbb1d","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0b3f93c4a83e520b5aef2c8ea9bbbb1d","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0b3f93c4a83e520b5aef2c8ea9bbbb1d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:0b44c9cedb0610347de8e0f494ed7f9c","vagrant","origin","en"
"alien-plants-belgium:taxon:0b44c9cedb0610347de8e0f494ed7f9c","pan-American","native range","en"
"alien-plants-belgium:taxon:0b44c9cedb0610347de8e0f494ed7f9c","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0b65a02045bae685aac51a7390c4d70f","introduced","origin","en"
"alien-plants-belgium:taxon:0b65a02045bae685aac51a7390c4d70f","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0b65a02045bae685aac51a7390c4d70f","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0b9ac34a5191b25d38930d8504b40487","vagrant","origin","en"
