"id","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate"
1620,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1621,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012/2016"
1622,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2002/2017"
1623,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2016"
1624,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2016"
1625,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1957/2015"
1626,"ISO_3166-2:BE","Belgium","BE","present","","1975"
1627,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1846/2017"
1628,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2017"
1629,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2016"
1630,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2015"
1631,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2000/2012"
1632,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1835/2017"
1633,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1900"
1634,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1995/2017"
1635,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016"
1636,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2017"
1637,"ISO_3166-2:BE","Belgium","BE","present","","1955/1971"
1638,"ISO_3166-2:BE","Belgium","BE","present","","1835"
1639,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1943/1966"
1640,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1954/2002"
1641,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1891/1927"
1642,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1999/2000"
1643,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1952"
1644,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1938/2016"
1645,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2017"
1646,"ISO_3166-2:BE","Belgium","BE","present","","1900/2017"
1647,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1882/2017"
1648,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","1972"
1649,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1915"
1650,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1884/2016"
1651,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:habitat_material | contaminant:on_animals","1811/2017"
1652,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895"
1653,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1978/2014"
1654,"ISO_3166-2:BE","Belgium","BE","present","","1886"
1655,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895/1948"
1656,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1906/1956"
1657,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2016/2017"
1658,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015/2016"
1659,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1955"
1660,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1854/1874"
1661,"ISO_3166-2:BE","Belgium","BE","present","","2015/2016"
1662,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1927/2017"
1663,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1954"
1664,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1830/2017"
1665,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","1836/2017"
1666,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1824/2017"
1667,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2016"
1668,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1948/2015"
1669,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2016"
1670,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1996/2016"
1671,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1985/2017"
1672,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1966"
1673,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1851/2017"
1674,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1952/1956"
1675,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1835/1953"
1676,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1876/2014"
1677,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1854/1973"
1678,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1854/1946"
1679,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1835/1892"
1680,"ISO_3166-2:BE","Belgium","BE","present","","1853"
1681,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1947/2016"
1682,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1904/2004"
1683,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1990"
1684,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1891/1959"
1685,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1881"
1686,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1930/2017"
1687,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1973/2017"
1688,"ISO_3166-2:BE","Belgium","BE","present","","2012"
1689,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | escape:horticulture","1898/1994"
1690,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1912"
1691,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1904"
1692,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1840/2017"
1693,"ISO_3166-2:BE","Belgium","BE","present","","2002/2017"
1694,"ISO_3166-2:BE","Belgium","BE","present","","1907/2013"
1695,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals | contaminant:habitat_material","1818/2017"
1696,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1939/1947"
1697,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947/1950"
1698,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1884"
1699,"ISO_3166-2:BE","Belgium","BE","present","","1891"
1700,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2017"
1701,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893/1948"
1702,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893/1947"
1703,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1948"
1704,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1902"
1705,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1896"
1706,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1897/1939"
1707,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1953/1963"
1708,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1824/2017"
1709,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1885/1909"
1710,"ISO_3166-2:BE","Belgium","BE","present","","1865"
1711,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1902"
1712,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1881/2009"
1713,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1854/2017"
1714,"ISO_3166-2:BE","Belgium","BE","present","","1887/1920"
1715,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1877/2005"
1716,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1823/2016"
1717,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1811/2015"
1718,"ISO_3166-2:BE","Belgium","BE","present","","1850/1925"
1719,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","1980"
1720,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1911/2012"
1721,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947"
1722,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:habitat_material","1813/1916"
1723,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1947"
1724,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947"
1725,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1823/1956"
1726,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1853/2016"
1727,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1812/1980"
1728,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1958"
1729,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1898"
1730,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1902/1949"
1731,"ISO_3166-2:BE","Belgium","BE","present","","1922"
1732,"ISO_3166-2:BE","Belgium","BE","present","","2013/2015"
1733,"ISO_3166-2:BE","Belgium","BE","present","","1930"
1734,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1864/2017"
1735,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1954/1955"
1736,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1905/2017"
1737,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1906/2017"
1738,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1895/2013"
1739,"ISO_3166-2:BE","Belgium","BE","present","","1857/1870"
1740,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1904/2016"
1741,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1823/2017"
1742,"ISO_3166-2:BE","Belgium","BE","present","","1952"
1743,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1862/2015"
1744,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1888/2000"
1745,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1916/2012"
1746,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1848/2017"
1747,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1881/1909"
1748,"ISO_3166-2:BE","Belgium","BE","present","","1915"
1749,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1904/1953"
1750,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1827/1954"
1751,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1944/2017"
1752,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1850/2012"
1753,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1997/1999"
1754,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1960"
1755,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1888/2004"
1756,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1949"
1757,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1889/1964"
1758,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1887/1954"
1759,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1992"
1760,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1887/1963"
1761,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1953"
1762,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1865/1959"
1763,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1959"
1764,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2004/2017"
1765,"ISO_3166-2:BE","Belgium","BE","present","","1994"
1766,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1901"
1767,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1909/1911"
1768,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1914/1999"
1769,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material | contaminant:on_animals","1813/2017"
1770,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895/1952"
1771,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1824/2016"
1772,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1773,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1882/2016"
1774,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1887/1955"
1775,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1887/2016"
1776,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1889/1917"
1777,"ISO_3166-2:BE","Belgium","BE","present","","1999/2001"
1778,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2012"
1779,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947"
1780,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1997/2017"
1781,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1921"
1782,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1828/2005"
1783,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1883/2015"
1784,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1856/2017"
1785,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1803/2017"
1786,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1994"
1787,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1921"
1788,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1947"
1789,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1921"
1790,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1900/1947"
1791,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1994"
1792,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1831/2016"
1793,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1953"
1794,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1947"
1795,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1998"
1796,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1921"
1797,"ISO_3166-2:BE","Belgium","BE","present","","1880/1940"
1798,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1889/2016"
1799,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1800/2017"
1800,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1948/2017"
1801,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1973/2017"
1802,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2008"
1803,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995/2014"
1804,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1908"
1805,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1887/2017"
1806,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2000"
1807,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","2017"
1808,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2016"
1809,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
1810,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1947/1992"
1811,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1887/2017"
1812,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1857"
1813,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1886/2017"
1814,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1949/2014"
1815,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895/1921"
1816,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1912"
1817,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1912"
1818,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1953"
1819,"ISO_3166-2:BE","Belgium","BE","present","","2015"
1820,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1921"
1821,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1924/1948"
1822,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1948"
1823,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1921/1947"
1824,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1948/1949"
1825,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
1826,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1920"
1827,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893/1948"
1828,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1824/2016"
1829,"ISO_3166-2:BE","Belgium","BE","present","","1897"
1830,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/2017"
1831,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1904/1947"
1832,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1925"
1833,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1949"
1834,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1904/1947"
1835,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1932"
1836,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1822/1955"
1837,"ISO_3166-2:BE","Belgium","BE","present","","1835/2017"
1838,"ISO_3166-2:BE","Belgium","BE","present","","1943/2017"
1839,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895"
1840,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1947/2011"
1841,"ISO_3166-2:BE","Belgium","BE","present","","1913"
1842,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
